rf_power_W_mean,rf_power_W_std,rf_power_W_min,rf_power_W_max,rf_power_W_range,rf_power_W_slope,rf_power_W_rms,pressure_mTorr_mean,pressure_mTorr_std,pressure_mTorr_min,pressure_mTorr_max,pressure_mTorr_range,pressure_mTorr_slope,pressure_mTorr_rms,gas_flow_sccm_mean,gas_flow_sccm_std,gas_flow_sccm_min,gas_flow_sccm_max,gas_flow_sccm_range,gas_flow_sccm_slope,gas_flow_sccm_rms,chuck_temp_C_mean,chuck_temp_C_std,chuck_temp_C_min,chuck_temp_C_max,chuck_temp_C_range,chuck_temp_C_slope,chuck_temp_C_rms,bias_voltage_V_mean,bias_voltage_V_std,bias_voltage_V_min,bias_voltage_V_max,bias_voltage_V_range,bias_voltage_V_slope,bias_voltage_V_rms,reflected_power_W_mean,reflected_power_W_std,reflected_power_W_min,reflected_power_W_max,reflected_power_W_range,reflected_power_W_slope,reflected_power_W_rms,dc_bias_V_mean,dc_bias_V_std,dc_bias_V_min,dc_bias_V_max,dc_bias_V_range,dc_bias_V_slope,dc_bias_V_rms,fault_class,fault_label,sample_idx
502.07280192868046,4.581226204788255,492.8909466662908,510.82501172450543,17.934065058214628,0.18197210871587458,502.09370247998083,30.04877281152975,0.47421810252069074,29.016821705311997,31.02810356497016,2.011281859658162,0.021407226226268644,30.05251454184305,80.42709215143776,0.9667747994562375,78.23923724084418,82.60168311418039,4.362445873336213,0.030734582005666564,80.43290250543447,19.97305382317287,0.22656757071589917,19.63271052911319,20.50097135130542,0.8682608221922301,0.0018932387320808692,19.97433883480153,120.94532116402077,2.449594714032039,116.47838237603845,125.1163985713365,8.63801619529805,0.1476952738402446,120.9701253439507,5.04254252175069,0.946077406928004,3.13346338292694,6.854092566334188,3.7206291834072482,0.021017265265232316,5.130526049399167,199.11582110884012,4.628081956678469,188.5109511468734,207.53834522373845,19.02739407686505,-0.4311130882624087,199.16959948356916,0,Normal,10
500.8940120747813,4.287650794508861,495.00807280405854,508.8612579833487,13.853185179290165,-0.12426868049779706,500.9123628756899,29.838764432803327,0.4777883439601353,28.78787986986353,30.582369677228584,1.7944898073650535,-0.0015132459582902994,29.84258944156745,79.82643682851949,1.134829864880898,77.0786495165054,82.0574954697117,4.978845953206303,-0.018892345844019894,79.83450291421521,20.0354116150298,0.31723450058039177,19.531042757391003,20.957932270353457,1.426889512962454,0.00991144503558868,20.03792295403966,120.33835786183663,1.961413572113275,117.12344404336527,124.12504983848629,7.001605795121023,-0.02144230212510299,120.35434149246272,5.407987192501184,0.8424595195503404,3.9376064718531203,7.589563642018614,3.651957170165494,-0.0035629963523449706,5.473213271592642,200.46101362272003,3.917606630606069,191.51258040396561,206.46150275787778,14.948922353912167,0.17368976444743545,200.49929083256254,0,Normal,11
500.07189660894784,4.024612132631529,493.27010159876625,509.6946449952914,16.424543396525166,0.04344154321145107,500.0880915207723,30.10125319381057,0.42197031630871423,28.913665226992983,30.949940967447606,2.0362757404546237,-0.019976072816990268,30.10421071520954,80.15317652965551,0.918985555175533,78.38368939156341,81.83818367679513,3.4544942852317178,-0.016736841769103467,80.15844460969,20.060810138252148,0.31946164494375323,19.18903031210023,20.483683477396593,1.2946531652963635,0.012114646778130804,20.06335363655813,119.99135872429346,1.912091487074212,116.79606837620567,124.34188543499563,7.5458170587899644,-0.11400182554215131,120.00659257872881,4.759179373115716,0.8622165012460565,3.1248275303542554,6.340450446023144,3.215622915668889,0.04156841009415969,4.8366523133786545,198.65292458479811,4.402428578089262,191.3927383946828,207.60476274301203,16.212024348329237,-0.09109875969369553,198.70170060540156,0,Normal,12
500.1440926556187,3.0228427045771395,494.2813689633967,507.05466189873135,12.773292935334666,-0.01157332656889833,500.15322751765655,30.033452413242138,0.47139158516008517,29.05907547725118,30.887655446304755,1.8285799690535747,0.0270912866704089,30.0371515607762,79.93085350520117,1.0465695658330256,78.25146802676181,81.39568381078996,3.144215784028148,-0.025586802880247134,79.93770480771924,20.019307545591367,0.2136356148410658,19.629695338436022,20.48467484706447,0.8549795086284462,0.0001037391824490186,20.020447417100847,119.92078044354666,2.0448732597271992,116.39788453169452,124.46260029238526,8.064715760690746,-0.07697468362758418,119.93821363034249,5.053764692743071,1.323159941057328,2.4697124772536703,7.644343347017035,5.174630869763364,0.05436567819555794,5.22410660297388,200.50126590680856,4.548447665003302,191.45730314408522,212.55099413463998,21.093690990554762,0.10845491506785059,200.5528509056753,0,Normal,13
500.60870624978077,4.289531634229353,485.2980568266786,505.66885048433534,20.370793657656748,-0.037409232295617274,500.6270836208528,30.085986945942448,0.38255486417917445,29.310190917605535,30.59445668573732,1.2842657681317853,0.006481550758579769,30.08841901355946,79.54323171667045,0.8375818439309239,77.99613763559324,80.93757013762657,2.9414325020333223,-0.0029933789591582655,79.54764141869457,20.045525634713382,0.3780645593006782,19.094146353253752,20.827898011673323,1.7337516584195711,0.0023682981852481653,20.049090522588564,119.63264006464127,1.2551017048890645,117.30825815305357,122.24206133464894,4.933803181595366,0.018974493089589876,119.63922370663236,5.1621518490071185,0.8566490542233588,2.561182841723571,6.4227481360999406,3.8615652943763696,0.006864206925919799,5.23274873410805,199.07408863993254,3.8661091566933345,190.81527618745105,205.80987013788297,14.99459395043192,0.147890138987618,199.11162589821618,0,Normal,14
498.69471394014874,4.637173417408589,487.18833170602346,508.2133647662798,21.025033060256362,-0.23874233519118748,498.7162731344846,30.11477747041973,0.46049128447855175,29.26623736712378,31.206307710806456,1.9400703436826774,-0.0325913330909441,30.118297998326216,79.93654301877629,0.8739746453514309,78.35681118884584,81.66147016572802,3.3046589768821804,0.0058108182237223156,79.9413206137689,20.031619139690605,0.31137317518097485,19.517701691864584,20.62686161650843,1.1091599246438477,0.006919073046742786,20.03403899895978,119.77795717749981,2.085038815666344,115.57627617734099,124.04861924657371,8.472343069232721,0.024146165277853328,119.79610349455368,5.150594604857163,0.9072648670673207,3.7067270421288363,7.099721789166516,3.3929947470376796,-0.0038661911150229275,5.229890469464768,199.6153734576148,3.9305512382034853,192.11958472915265,205.67841201805456,13.55882728890191,-0.03266845862625139,199.65406721041063,0,Normal,15
499.6049866156847,5.762146362737344,486.97893071686434,509.88220292257745,22.903272205713108,-0.27397723549191205,499.6382140929215,29.963478785154102,0.41757251069833967,29.110706207996742,30.617891095911077,1.5071848879143346,-0.014969695611212292,29.966388299394218,80.09090934253966,0.9892960187905214,78.2741932712094,81.73889966379758,3.464706392588184,0.03227563895594909,80.09701908265812,20.130867338803686,0.3036590398593716,19.669953730108492,20.93297556680161,1.2630218366931167,-0.014592452581880638,20.133157443009313,120.3201988420424,1.4580955207127768,116.96425250663839,123.34898486669508,6.384732360056688,-0.07664702324763559,120.32903345384331,4.993186379133244,0.9350290975963722,2.8466570801287556,6.211943985386401,3.365286905257645,-0.011819100701661334,5.079979294260325,199.33467840347203,4.068566782961929,193.1705681696282,206.134910839666,12.96434267003778,0.18133536057203822,199.37619529392933,0,Normal,16
497.5787001541929,3.8032448319031307,490.76906068880953,505.1762466736188,14.407185984809246,-0.062084811422749756,497.59323500062544,30.060151342737583,0.47652495368526476,29.33676393584446,30.83672604514927,1.4999621093048106,-0.0019215205231591797,30.06392813289329,80.004068961083,0.7708077938117559,78.39342289926132,81.16958999242777,2.7761670931664497,-0.04769367714889241,80.00778209014872,20.017158344107614,0.2527510165524665,19.612321191468315,20.524875171261627,0.9125539797933122,-0.0030992609988377317,20.018753988434078,120.44402461428983,1.9124801426940297,117.23791079369245,124.72774498923872,7.4898341955462655,-0.007520086402492896,120.45920739231123,5.034896102184986,0.9663115262558468,3.080326843802344,6.992515353168118,3.912188509365774,-0.014497810048768253,5.126786198543145,199.7031607800691,4.386211135040501,191.12279850900987,211.7963777012349,20.67357919222502,-0.19005517931502366,199.75132358427882,0,Normal,17
501.4366550637137,5.0630194212793125,493.7714131177681,514.926295013017,21.154881895248934,-0.32949052838832743,501.4622151340479,29.965356334008714,0.6565254572222169,28.68212613049156,31.21335824317276,2.5312321126811987,0.004025891507324425,29.972547537706852,80.08131694261861,1.039393844481169,78.55140858536646,82.62079309102998,4.069384505663521,0.09070276338267848,80.08806192453454,19.99589526741099,0.2633714902889185,19.32593319980462,20.371231440405243,1.0452982406006228,-0.007488060940176952,19.99762966171657,119.73047722955826,1.943416765068365,115.58886788580186,122.91164464429353,7.3227767584916705,0.15937642705565253,119.74624856896568,5.412623563250049,0.7115316876475518,3.9674760964724607,6.69995737457638,2.7324812781039194,-0.012113582653736143,5.459191440128863,200.0463916665413,3.702023899718442,194.37773192328544,207.23722539893245,12.859493475647014,0.14355399898194582,200.08064324106252,0,Normal,18
498.18007101508357,4.258661826368352,490.1868715416371,504.2408710633333,14.053999521696198,-0.031289779095150766,498.1982731374579,30.09462242597403,0.39586811344865075,29.23221393839645,30.715683390915594,1.4834694525191452,0.01079135616603451,30.097225960629398,80.31565035200236,0.9874277664477541,77.89997349234838,82.01227044570076,4.112296953352384,-0.06977486167528615,80.3217200080965,20.171494703799716,0.3100789180133831,19.68232772388302,20.596118333509832,0.9137906096268118,-0.001397786110423142,20.173877850349353,119.90408845301813,1.843871249075026,114.94087984461139,123.51095139663099,8.570071552019598,-0.013282601611113675,119.91826503469922,4.866843676843958,0.5851788150139944,3.4513817011362535,5.895355430762599,2.4439737296263457,-0.02600398386982189,4.901897757030149,198.26927137361002,2.6838728915166605,192.85653403226357,203.49806829653008,10.641534264266511,0.025966932357284863,198.28743567034206,0,Normal,19
500.60800386244927,5.582380872764933,490.36163710327196,513.4651683199024,23.103531216630472,-0.03820340808992538,500.63912802272523,30.156022125983714,0.5473673481021214,29.14806420658664,31.109390116724068,1.961325910137429,0.024073899393849497,30.160989398171065,79.8082689245339,0.8415939409912903,78.4833574505792,81.47693442611828,2.993576975539071,0.034282508046387515,79.812706188252,19.915704939618895,0.22994385679500415,19.37389189441938,20.36869415074672,0.9948022563273398,-0.006669780525655948,19.917032344685246,119.6173977921823,3.0985001609834604,114.50499031454953,127.85247541287265,13.34748509832312,0.24086709808139137,119.6575219441753,5.10277180862875,0.8390590397942004,3.482826303328321,6.848608833296412,3.365782529968091,0.07042262608507481,5.171295795368574,200.54724798619836,3.2489494101753866,193.44206334989826,206.31247223024874,12.870408880350482,-0.07611278790489842,200.57356343024773,0,Normal,20
500.2319025507891,5.773451695636155,485.0443201454964,508.7368159895778,23.692495844081407,0.14750144427376818,500.2652187330877,29.924826651395914,0.5045731661504617,29.04387251229011,30.993637999615405,1.949765487325294,0.027526018992087987,29.929080243069524,80.07468018328647,0.957683972124632,78.3451125637717,82.41167667557842,4.066564111806713,-0.023484229274548393,80.08040687362968,19.883434974664063,0.3602771258731608,19.15035332056683,20.566306297202058,1.4159529766352286,-0.005771949678599056,19.886698720479515,119.48746553297433,1.7380004431938005,115.02334529317402,122.40052349947766,7.37717820630364,-0.04149497647739076,119.50010487457435,4.864542927006978,0.9215946615647359,2.950058721422522,6.734936575836809,3.7848778544142867,-0.03236580169376734,4.951072066625392,201.10528171255348,3.694406188977728,193.94211876327694,207.2722476902313,13.330128926954359,0.16611172819708725,201.13921290930483,0,Normal,21
499.8734330679026,5.030162840601132,490.16465148206424,506.39732465828877,16.232673176224523,0.2196801793607987,499.8987413719841,29.994996293899863,0.4886925515738033,29.065091830233918,30.827703556544147,1.7626117263102294,0.0005303925120364499,29.998977033909508,79.94826587307566,0.8582677069454953,78.09064391249271,81.49493822745323,3.4042943149605236,0.01924271952150557,79.95287261611543,19.872916728506773,0.3062415305176483,19.127903534203508,20.39859224847447,1.2706887142709604,-0.00010564932456981023,19.875276178538453,119.19345549160123,1.521132732124457,116.49634238649656,121.95062491695596,5.454282530459395,0.04964756523280455,119.20316135412295,5.024105794741638,1.1797959802207862,3.116849791941416,7.281651836538843,4.164802044597426,-0.04006726682530236,5.160771026862326,201.08201235663302,3.978689629622878,193.3735071692889,207.12719563508423,13.753688465795335,-0.004099718410267901,201.12137048201015,0,Normal,22
500.09827234438933,5.2716701874269,489.8709606344431,509.5570954356986,19.68613480125549,-0.045285972308668154,500.12605661813694,30.127326765188577,0.5313967697895513,29.071049274300858,31.434201527833384,2.363152253532526,0.0004997501747172281,30.13201288569005,80.25977536146847,0.8056917750033592,79.08372589943627,81.94121743646375,2.857491537027471,0.01982217303368303,80.26381924821227,19.93032492430723,0.36300242212881184,19.253657403039476,20.50291790816246,1.249260505122983,0.008022565131445761,19.933630435696685,120.6207794431169,2.0451775456373085,117.6362517491584,124.64008144403452,7.003829694876117,0.05963746676736256,120.63811663258936,5.055240331561777,1.052396405485609,3.451039474946525,6.796360822926964,3.345321347980439,0.03704835116062127,5.163622081846022,199.89858826022333,3.627332784474613,191.48506362234076,206.51387421908927,15.028810596748514,-0.20918166946158404,199.93149609693725,0,Normal,23
498.31242083200976,5.5044021558862575,491.03053751066057,509.76629568763286,18.735758176972297,0.20037315284815646,498.34282095616845,30.1829647436678,0.5505954222816808,29.2115017589045,31.1357248727114,1.9242231138068995,-0.009377027692673007,30.187986286543378,80.01511373497571,1.0059107610061486,77.46775391478032,82.04686219571956,4.579108280939238,-0.023924091382712412,80.02143639350777,20.094956772759662,0.28755203948561653,19.467196473785478,20.681730416134066,1.214533942348588,0.0019175477489561873,20.097014053696928,119.53597250284506,2.1101282699126216,114.14110261999546,124.10594404900333,9.964841429007862,-0.04828554791189961,119.55459574402155,5.044429209451385,1.04202307507665,2.8943530581596755,6.897288694773112,4.0029356366134365,-0.05054370687898003,5.150929832385462,199.38219619370523,3.951969018275022,189.5874516486908,207.7406161602409,18.153164511550102,0.2585987052067881,199.4213584803458,0,Normal,24
499.7285744426616,5.066508101121905,488.9159058032297,508.56020142008947,19.64429561685978,-0.06934973049907597,499.7542572293242,30.03160953028679,0.6688731639308909,28.753364589834963,31.047921750904578,2.2945571610696156,0.025465255563035017,30.039057280298252,80.12587970207643,1.103776271362442,78.15992225549425,82.51155655158442,4.351634296090168,-0.057249056180859854,80.13348189170895,19.98675313638805,0.27127266644461334,19.343023488506432,20.393595121572183,1.0505716330657506,-0.011273899483935765,19.988593992436723,120.72056536039811,2.3495320231031442,117.04111155372055,124.60727750420958,7.566165950489022,-0.04072673440065996,120.74342715718211,5.0822546716440495,0.8594977285018517,3.650423788448468,7.049812095785926,3.3993883073374582,0.02777658010352275,5.154420325579553,199.45502037013472,3.600707786018463,192.08709900250076,207.5910680669839,15.50396906448313,0.18435607341490312,199.4875190266578,0,Normal,25
499.6447077919032,4.293758047440387,489.56761170814457,511.0626551969862,21.495043488841645,0.2233931347084784,499.6631569193654,30.091721531915834,0.34480822673073475,29.371065922045556,30.596367582708208,1.2253016606626517,0.007906673949856141,30.093696972415813,80.40989021651015,0.8480290097656888,78.88045387161684,82.48518991667889,3.6047360450620545,0.013566403535071166,80.41436188786564,20.056059939050126,0.3785512247173347,19.36022131215355,20.97292789087842,1.6127065787248718,0.007716187229244768,20.059632132930716,119.37775279002418,2.2406670063071124,115.36771227406224,123.40634521983607,8.038632945773827,-0.07000531901473057,119.39877909689562,4.86815202143311,1.0347024679024326,2.8229349535571453,7.042076040143744,4.219141086586599,0.02536035126030021,4.976897959659878,198.68926585181313,3.7652088618526256,191.69764796368588,205.21403172773904,13.51638376405316,-0.32431525711481585,198.72493845138274,0,Normal,26
499.01212893923423,3.1181163418484856,494.1388312328168,506.51639018658034,12.377558953763526,-0.0007687726954814859,499.02187074114113,29.715695415757512,0.41828282091506824,29.015747893280974,30.405399322795855,1.3896514295148812,0.004236331098121529,29.718639177464787,79.9668234953636,0.7919601814521282,78.57702507473833,81.23765375751199,2.6606286827736625,-0.015280508533201401,79.97074503134033,19.965232210232614,0.2737128249093379,19.570054455642587,20.482634256720313,0.912579801077726,-0.007277536538705299,19.967108351462155,119.66546989754245,1.7601876059463542,116.93459888022014,123.30723453698457,6.37263565676443,-0.0006544731705880298,119.67841470460645,4.94693981712708,0.979124044777126,2.8038721789000536,6.393454527524431,3.589582348624378,0.05800604155015561,5.042905655407211,199.96576688906356,3.8558935956565614,194.0039361581664,206.67627810330532,12.672341945138925,-0.03657350664596128,200.00293958577785,0,Normal,27
500.7573504984384,4.589878286421708,491.94216320448584,509.2775165739713,17.33535336948546,-0.06469111363581127,500.7783851774156,30.018613211496664,0.48742705232070677,28.80484781626528,31.09204836669023,2.2872005504249486,0.008699777440150403,30.022570247611647,80.2206630670378,0.976344672354452,78.11035070790385,82.01527511046064,3.9049244025567873,-0.002752251145909223,80.22660426463554,19.97796138459272,0.4449537931014104,19.375370389043304,20.945617020353627,1.5702466313103223,-0.022451698262877764,19.98291582733294,119.24145494560032,1.6113251971187916,114.59121673679445,121.39233599431857,6.801119257524121,0.03314785535328767,119.25234147149689,4.76140820995307,1.1953026665452082,2.160921340514573,7.169936588080542,5.009015247565969,-0.017882289249133317,4.909150293732979,201.17936667520263,3.626785550576267,193.5364528503581,211.2586177778902,17.722164927532106,0.036106788473859376,201.21205517877277,0,Normal,28
498.47774323507144,3.8164432971336546,489.9627156962749,505.2699288559144,15.307213159639446,-0.19857295513923526,498.4923527399092,30.076484701009626,0.4671494907663699,29.044179724674123,30.839337336686285,1.7951576120121615,-0.007677930882673851,30.080112377063852,79.96295811331231,1.0470885880685634,78.10998982881706,81.6296421311128,3.5196523022957393,-0.03641075514345339,79.96981345947108,20.063773585947708,0.24123006240230754,19.67134418334633,20.539617505505394,0.8682733221590624,0.006617130387627792,20.06522370797743,119.9485933154672,1.833655551027621,114.73853972634187,123.27671946454188,8.538179738200014,-0.022040825464097216,119.96260805367295,4.870491622646457,0.810325048974716,3.1636402162296027,6.813407698515423,3.6497674822858204,0.029774558039443334,4.937440159765504,198.62026274415993,5.084536450290471,187.96947064122497,209.39630314680304,21.426832505578062,-0.21553099532039707,198.68533233098375,0,Normal,29
